movie_name,distributor,release_date,release_year,total_audience,log_total_audience,detail_url
Ambulans,UIP,18 Mart 2022,2022,42560,10.658670124015526,https://boxofficeturkiye.com/film/ambulans--2015384
Kocaayak ve Ailesi,Özen,25 Mart 2022,2022,43664,10.68427924294812,https://boxofficeturkiye.com/film/kocaayak-ve-ailesi--2015833
Cadılar Bayramı Sona Eriyor,UIP,14 Ekim 2022,2022,42146,10.648895059757159,https://boxofficeturkiye.com/film/cadilar-bayrami-sona-eriyor--2014578
Hayır,UIP,19 Ağustos 2022,2022,41877,10.642492029180868,https://boxofficeturkiye.com/film/hayir--2015198
"Masal Zamanı ""Melez Prenses""",CGV Mars,21 Ocak 2022,2022,40555,10.610414356504446,https://boxofficeturkiye.com/film/masal-zamani-melez-prenses--2015794
Şeytan Kapanı,CJ ENM,28 Ekim 2022,2022,40541,10.610069086697326,https://boxofficeturkiye.com/film/seytan-kapani--2015438
Laal Singh Chaddha,UIP,12 Ağustos 2022,2022,39578,10.586028687308849,https://boxofficeturkiye.com/film/laal-singh-chaddha--2015790
Her Şey Her Yerde Aynı Anda,Bir Film,8 Nisan 2022,2022,39153,10.575232326835637,https://boxofficeturkiye.com/film/her-sey-her-yerde-ayni-anda--2015881
Üç Bin Yıllık Bekleyiş,TME,16 Eylül 2022,2022,38652,10.5623537991192,https://boxofficeturkiye.com/film/uc-bin-yillik-bekleyis--2015995
Evdeki Düşman: Başlangıç,CJ ENM,9 Eylül 2022,2022,36740,10.511621358769117,https://boxofficeturkiye.com/film/evdeki-dusman-baslangic--2016077
Komutan,CGV Mars,7 Ekim 2022,2022,35773,10.484948697900347,https://boxofficeturkiye.com/film/komutan--2015857
Alem-i Cin 3: Salgın,CJ ENM,26 Ağustos 2022,2022,34499,10.448685617092117,https://boxofficeturkiye.com/film/alem-i-cin-3-salgin--2015413
Kendi Yolumda,CGV Mars,25 Kasım 2022,2022,34597,10.45152225208439,https://boxofficeturkiye.com/film/kendi-yolumda--2014985
Rafadan Tayfa Galaktik Tayfa,CGV Mars,6 Ocak 2023,2023,2853070,14.863906165471231,https://boxofficeturkiye.com/film/rafadan-tayfa-galaktik-tayfa--2015119
Oppenheimer,UIP,21 Temmuz 2023,2023,1727427,14.3621435761334,https://boxofficeturkiye.com/film/oppenheimer--2014153
Atatürk 1881 - 1919 (1. Film),CJ ENM,3 Kasım 2023,2023,1626703,14.302065824977348,https://boxofficeturkiye.com/film/ataturk-1881-1919-1-film--2016965
Hızlı ve Öfkeli 10,UIP,19 Mayıs 2023,2023,1577519,14.271363917698983,https://boxofficeturkiye.com/film/hizli-ve-ofkeli-10--2013123
Ölümlü Dünya 2,CJ ENM,1 Aralık 2023,2023,1656485,14.320208445444143,https://boxofficeturkiye.com/film/olumlu-dunya-2--2016913
Barbie,TME,21 Temmuz 2023,2023,1399448,14.151588431120151,https://boxofficeturkiye.com/film/barbie--2012949
Kutsal Damacana 4,CJ ENM,20 Ocak 2023,2023,1147111,13.952757165622735,https://boxofficeturkiye.com/film/kutsal-damacana-4--2016220
John Wick 4,CJ ENM,22 Mart 2023,2023,1050239,13.86452831528004,https://boxofficeturkiye.com/film/john-wick-4--2014917
Çizmeli Kedi: Son Dilek,UIP,27 Ocak 2023,2023,816621,13.612930373921962,https://boxofficeturkiye.com/film/cizmeli-kedi-son-dilek--2014930
İllegal Hayatlar,CJ ENM,13 Ocak 2023,2023,677306,13.425878443867433,https://boxofficeturkiye.com/film/illegal-hayatlar--2016076
Örümcek-Adam: Örümcek Evrenine Geçiş,TME,2 Haziran 2023,2023,566634,13.247468871637857,https://boxofficeturkiye.com/film/orumcek-adam-orumcek-evrenine-gecis--2014986
Aslan Hürkuş 3: Anka Adası,A90,10 Kasım 2023,2023,559570,13.234923910615182,https://boxofficeturkiye.com/film/aslan-hurkus-3-anka-adasi--2016232
Süper Mario Kardeşler Filmi,UIP,14 Nisan 2023,2023,541660,13.202393777309817,https://boxofficeturkiye.com/film/super-mario-kardesler-filmi--2013551
Meg 2: Çukur,TME,4 Ağustos 2023,2023,475593,13.072317725439818,https://boxofficeturkiye.com/film/meg-2-cukur--2014557
Çok Aşk,UIP,27 Ekim 2023,2023,380433,12.849065356679384,https://boxofficeturkiye.com/film/cok-ask--2015897
Kuru Otlar Üstüne,Bir Film,29 Eylül 2023,2023,342224,12.74322077240524,https://boxofficeturkiye.com/film/kuru-otlar-ustune--2016778
Transformers: Canavarların Yükselişi,UIP,9 Haziran 2023,2023,322916,12.685147506463323,https://boxofficeturkiye.com/film/transformers-canavarlarin-yukselisi--2015194
Elemental: Doğanın Güçleri,UIP,16 Haziran 2023,2023,321243,12.679953125070895,https://boxofficeturkiye.com/film/elemental-doganin-gucleri--2015050
Nefes - Yer Eksi İki,CJ ENM,15 Aralık 2023,2023,510659,13.143457327447036,https://boxofficeturkiye.com/film/nefes-yer-eksi-iki--2016054
Murat Göğebakan: Kalbim Yaralı,TME,8 Aralık 2023,2023,352942,12.774059016466724,https://boxofficeturkiye.com/film/murat-gogebakan-kalbim-yarali--2016080
Galaksinin Koruyucuları 3,UIP,5 Mayıs 2023,2023,304423,12.62617346059096,https://boxofficeturkiye.com/film/galaksinin-koruyuculari-3--2015049
Mission: Impossible - Ölümcül Hesaplaşma Birinci Bölüm,UIP,14 Temmuz 2023,2023,295068,12.594961117233536,https://boxofficeturkiye.com/film/mission-impossible-olumcul-hesaplasma-birinci-bolum--2014573
Elif ve Arkadaşları Kapadokya,CGV Mars,28 Nisan 2023,2023,289822,12.577022220411106,https://boxofficeturkiye.com/film/elif-ve-arkadaslari-kapadokya--2016231
Ant-Man ve Wasp: Quantumania,UIP,24 Şubat 2023,2023,283573,12.555224864594473,https://boxofficeturkiye.com/film/ant-man-ve-wasp-quantumania--2015048
İbi: Doğu Ekspresi'nin Gizemi,CJ ENM,20 Ekim 2023,2023,267334,12.496254091943019,https://boxofficeturkiye.com/film/ibi-dogu-ekspresi-nin-gizemi--2016375
Nasreddin Hoca 2: Dinozorlar Çağı,CJ ENM,1 Aralık 2023,2023,270816,12.509194902469833,https://boxofficeturkiye.com/film/nasreddin-hoca-2-dinozorlar-cagi--2016244
Napolyon,TME,24 Kasım 2023,2023,227734,12.335933560184571,https://boxofficeturkiye.com/film/napolyon--2016757
Kaptan Pengu ve Arkadaşları 3: Buz Mandası Efsanesi,CJ ENM,7 Temmuz 2023,2023,217659,12.29068489691808,https://boxofficeturkiye.com/film/kaptan-pengu-ve-arkadaslari-3-buz-mandasi-efsanesi--2015894
Freddy'nin Pizza Dükkanında Beş Gece,UIP,3 Kasım 2023,2023,216819,12.286818183083994,https://boxofficeturkiye.com/film/freddy-nin-pizza-dukkaninda-bes-gece--2016762
Çığlık 6,UIP,10 Mart 2023,2023,204394,12.227804782673406,https://boxofficeturkiye.com/film/ciglik-6--2015915
Açlık Oyunları: Kuşların ve Yılanların Şarkısı,A90,17 Kasım 2023,2023,203772,12.224757000734302,https://boxofficeturkiye.com/film/aclik-oyunlari-kuslarin-ve-yilanlarin-sarkisi--2016034
Kral Şakir: Mikrop Avcıları Cumburlop,UIP,31 Mart 2023,2023,197875,12.195390797183313,https://boxofficeturkiye.com/film/kral-sakir-mikrop-avcilari-cumburlop--2016617
Mucize Uğur Böceği ile Kara Kedi,TME,15 Eylül 2023,2023,196462,12.188224307366394,https://boxofficeturkiye.com/film/mucize-ugur-bocegi-ile-kara-kedi--2016841
The Flash,TME,16 Haziran 2023,2023,181381,12.108355070273383,https://boxofficeturkiye.com/film/the-flash--2015038
Troller Hep Beraber,UIP,10 Kasım 2023,2023,173345,12.063039107316747,https://boxofficeturkiye.com/film/troller-hep-beraber--2015783
Aybüke: Öğretmen Oldum Ben,TME,24 Kasım 2023,2023,226558,12.330756261764911,https://boxofficeturkiye.com/film/aybuke-ogretmen-oldum-ben--2016963
Ninja Kaplumbağalar: Mutant Kargaşası,UIP,4 Ağustos 2023,2023,169998,12.043541951257312,https://boxofficeturkiye.com/film/ninja-kaplumbagalar-mutant-kargasasi--2015480
Testere X,Bir Film,20 Ekim 2023,2023,168252,12.033218134509132,https://boxofficeturkiye.com/film/testere-x--2016474
Cehennem Melekleri 4,A90,22 Eylül 2023,2023,164065,12.00801796974722,https://boxofficeturkiye.com/film/cehennem-melekleri-4--2015945
Dehşetin Yüzü 2,TME,8 Eylül 2023,2023,162993,12.001462534081469,https://boxofficeturkiye.com/film/dehsetin-yuzu-2--2015811
Paw Patrol: Süper Film,UIP,29 Eylül 2023,2023,159446,11.97946058588961,https://boxofficeturkiye.com/film/paw-patrol-super-film--2015758
The Marvels,UIP,10 Kasım 2023,2023,157878,11.969577861847545,https://boxofficeturkiye.com/film/the-marvels--2014091
Wonka,TME,15 Aralık 2023,2023,225760,12.32722776708664,https://boxofficeturkiye.com/film/wonka--2015450
Doru Macera Adası,CGV Mars,30 Ağustos 2023,2023,139840,11.848254190889362,https://boxofficeturkiye.com/film/doru-macera-adasi--2016021
Mannu Çanakkale'de,CJ ENM,14 Nisan 2023,2023,136094,11.821101102436328,https://boxofficeturkiye.com/film/mannu-canakkale-de--2015893
Haile: Bir Aile Kâbusu,CGV Mars,23 Haziran 2023,2023,128234,11.761611998915015,https://boxofficeturkiye.com/film/haile-bir-aile-kabusu--2016121
Bulmaca Kulesi 2: Eve Dönüş,TME,28 Temmuz 2023,2023,127143,11.753067716247884,https://boxofficeturkiye.com/film/bulmaca-kulesi-2-eve-donus--2016259
Hava Muhalefeti,CJ ENM,14 Nisan 2023,2023,124978,11.73589300079462,https://boxofficeturkiye.com/film/hava-muhalefeti--2016738
Kötü Ruh: Uyanış,TME,21 Nisan 2023,2023,124961,11.735756967602311,https://boxofficeturkiye.com/film/kotu-ruh-uyanis--2016147
Arı Maya 3: Altın Küre,CJ ENM,24 Şubat 2023,2023,122984,11.719809544592435,https://boxofficeturkiye.com/film/ari-maya-3-altin-kure--2015151
Servet Operasyonu,CJ ENM,13 Ocak 2023,2023,117232,11.671910156399745,https://boxofficeturkiye.com/film/servet-operasyonu--2015501
Aquaman ve Kayıp Krallık,TME,22 Aralık 2023,2023,218884,12.296297188103141,https://boxofficeturkiye.com/film/aquaman-ve-kayip-krallik--2014617
Dilek,UIP,1 Aralık 2023,2023,103188,11.544307846198897,https://boxofficeturkiye.com/film/dilek--2015054
Demir Kadın: Neslican,CJ ENM,27 Ocak 2023,2023,101737,11.530146331014546,https://boxofficeturkiye.com/film/demir-kadin-neslican--2015530
Prestij Meselesi,CGV Mars,3 Şubat 2023,2023,100506,11.517972706191742,https://boxofficeturkiye.com/film/prestij-meselesi--2016171
Musallat 3,CJ ENM,3 Şubat 2023,2023,98858,11.501439756027136,https://boxofficeturkiye.com/film/musallat-3--2016370
Sevda Mecburi İstikamet,CJ ENM,6 Ocak 2023,2023,95678,11.468743665955953,https://boxofficeturkiye.com/film/sevda-mecburi-istikamet--2016185
Shazam! Tanrıların Öfkesi,WB,17 Mart 2023,2023,92456,11.434488134655277,https://boxofficeturkiye.com/film/shazam-tanrilarin-ofkesi--2014016
Hep Yek: Düğün,TME,6 Ekim 2023,2023,102516,11.53777416293962,https://boxofficeturkiye.com/film/hep-yek-dugun--2016750
Ruhlar Bölgesi: Kırmızı Kapı,TME,7 Temmuz 2023,2023,88140,11.386681738395978,https://boxofficeturkiye.com/film/ruhlar-bolgesi-kirmizi-kapi--2016073
Indiana Jones ve Kader Kadranı,UIP,30 Haziran 2023,2023,87499,11.37938264370897,https://boxofficeturkiye.com/film/indiana-jones-ve-kader-kadrani--2013183
Dolunay Katilleri,UIP,20 Ekim 2023,2023,81815,11.312215879862995,https://boxofficeturkiye.com/film/dolunay-katilleri--2016745
Benim Tatlı Diş Perim,CJ ENM,20 Ocak 2023,2023,79350,11.281623725954555,https://boxofficeturkiye.com/film/benim-tatli-dis-perim--2016333
Adalet 3: Son,TME,1 Eylül 2023,2023,78334,11.26873701506027,https://boxofficeturkiye.com/film/adalet-3-son--2015978
Muhteşem Kedi Maurice,Bir Film,20 Ocak 2023,2023,68700,11.13750447821044,https://boxofficeturkiye.com/film/muhtesem-kedi-maurice--2016032
Maşa ile Koca Ayı: Sonsuz Eğlence,CGV Mars,24 Kasım 2023,2023,72811,11.195622321671587,https://boxofficeturkiye.com/film/masa-ile-koca-ayi-sonsuz-eglence--2017014
Son Akşam Yemeği,TME,27 Ekim 2023,2023,77907,11.263271086615104,https://boxofficeturkiye.com/film/son-aksam-yemegi--2017013
49,CGV Mars,20 Ocak 2023,2023,66334,11.102457865239273,https://boxofficeturkiye.com/film/49--2016115
Zindanlar ve Ejderhalar: Hırsızlar Arasında Onur,UIP,7 Nisan 2023,2023,65235,11.085751413699848,https://boxofficeturkiye.com/film/zindanlar-ve-ejderhalar-hirsizlar-arasinda-onur--2013979
"Haile 2: Var mı, Yok mu?!",CGV Mars,8 Aralık 2023,2023,65520,11.090110718526951,https://boxofficeturkiye.com/film/haile-2-var-mi-yok-mu--2016122
Öğretmen,TME,20 Ekim 2023,2023,76239,11.24162842176777,https://boxofficeturkiye.com/film/ogretmen--2016953
Exorcist: İnançlı,UIP,6 Ekim 2023,2023,61604,11.028482082478357,https://boxofficeturkiye.com/film/exorcist-inancli--2012816
Mumyalar,WB,3 Şubat 2023,2023,58653,10.9793940036686,https://boxofficeturkiye.com/film/mumyalar--2016280
Blue Beetle,TME,18 Ağustos 2023,2023,57985,10.967939635390804,https://boxofficeturkiye.com/film/blue-beetle--2015804
Küçük Deniz Kızı,UIP,26 Mayıs 2023,2023,57310,10.956230407545783,https://boxofficeturkiye.com/film/kucuk-deniz-kizi--2014071
Gizemli Ada Mençuna,CGV Mars,7 Nisan 2023,2023,56571,10.943251765395033,https://boxofficeturkiye.com/film/gizemli-ada-mencuna--2016316
Megan,UIP,13 Ocak 2023,2023,54439,10.904836087750256,https://boxofficeturkiye.com/film/megan--2013738
Genç Deniz Canavarı Ruby,UIP,30 Haziran 2023,2023,54102,10.898626432727962,https://boxofficeturkiye.com/film/genc-deniz-canavari-ruby--2016251
Ainbo: Amazon'da Büyük Macera,CGV Mars,27 Ocak 2023,2023,53957,10.895942712037812,https://boxofficeturkiye.com/film/ainbo-amazon-da-buyuk-macera--2014174
Creed III: Efsane Devam Ediyor,WB,3 Mart 2023,2023,52421,10.867062553383727,https://boxofficeturkiye.com/film/creed-iii-efsane-devam-ediyor--2016149
Karlar Kralı Norm 3: Aile Tatili,CGV Mars,17 Mart 2023,2023,51288,10.845212085667093,https://boxofficeturkiye.com/film/karlar-krali-norm-3-aile-tatili--2015109
Konuş Benimle,Bir Film,1 Eylül 2023,2023,50477,10.829273065972073,https://boxofficeturkiye.com/film/konus-benimle--2016727
Hayat,Bir Film,15 Aralık 2023,2023,83904,11.337428567123371,https://boxofficeturkiye.com/film/hayat--2016901
Şeytanın Düşmanı,TME,5 Mayıs 2023,2023,49351,10.806713308080846,https://boxofficeturkiye.com/film/seytanin-dusmani--2016074
Çocuk ve Balıkçıl,Başka S.,27 Ekim 2023,2023,62587,11.044312867790632,https://boxofficeturkiye.com/film/cocuk-ve-balikcil--2016989
Mavka: Ormanın Şarkısı,Bir Film,27 Ekim 2023,2023,48395,10.787151781583189,https://boxofficeturkiye.com/film/mavka-ormanin-sarkisi--2016472
Babil,UIP,20 Ocak 2023,2023,46342,10.743803956312695,https://boxofficeturkiye.com/film/babil--2015028
Alem-i Cin 4,CJ ENM,21 Nisan 2023,2023,45351,10.722187506016818,https://boxofficeturkiye.com/film/alem-i-cin-4--2016313
Meksika Açmazı,TME,17 Kasım 2023,2023,43725,10.685675299886803,https://boxofficeturkiye.com/film/meksika-acmazi--2016814
65,TME,10 Mart 2023,2023,43546,10.681573129612264,https://boxofficeturkiye.com/film/65--2015459
Balina,Bir Film,10 Şubat 2023,2023,43468,10.679780314182743,https://boxofficeturkiye.com/film/balina--2016307
Winnie the Pooh: Kan ve Bal,CJ ENM,17 Şubat 2023,2023,43211,10.673850371449209,https://boxofficeturkiye.com/film/winnie-the-pooh-kan-ve-bal--2016507
BTS: Yet to Come in Cinemas,CGV Mars,1 Şubat 2023,2023,42162,10.649274620420252,https://boxofficeturkiye.com/film/bts-yet-to-come-in-cinemas--2016482
Yaratıcı,UIP,29 Eylül 2023,2023,41795,10.640531994133257,https://boxofficeturkiye.com/film/yaratici--2016062
Gran Turismo,TME,25 Ağustos 2023,2023,41633,10.636648401008383,https://boxofficeturkiye.com/film/gran-turismo--2016046
Süper Aile,CGV Mars,19 Mayıs 2023,2023,40119,10.599605316540906,https://boxofficeturkiye.com/film/super-aile--2016303
Asteriks ve Oburiks: Orta Krallık,Bir Film,17 Şubat 2023,2023,39577,10.586003420427412,https://boxofficeturkiye.com/film/asteriks-ve-oburiks-orta-krallik--2016033
Kahraman Kuyruklar,CJ ENM,17 Mart 2023,2023,37734,10.538316823771558,https://boxofficeturkiye.com/film/kahraman-kuyruklar--2016385
Venedik'te Cinayet,UIP,15 Eylül 2023,2023,37159,10.522961281909057,https://boxofficeturkiye.com/film/venedik-te-cinayet--2015003
Bursa Bülbülü,A90,6 Ekim 2023,2023,36861,10.51490936053568,https://boxofficeturkiye.com/film/bursa-bulbulu--2016356
Rafadan Tayfa 4: Hayrimatör,TME,29 Aralık 2023,2024,2815328,14.850589331418245,https://boxofficeturkiye.com/film/rafadan-tayfa-4-hayrimator--2016391
Ters Yüz 2,UIP,14 Haziran 2024,2024,2460436,14.7158491279765,https://boxofficeturkiye.com/film/ters-yuz-2--2015633
Lohusa,UIP,19 Ocak 2024,2024,2128345,14.570855240363137,https://boxofficeturkiye.com/film/lohusa--2016555
Kolpaçino 4 4'lük,A90,12 Ocak 2024,2024,2115894,14.564987976187597,https://boxofficeturkiye.com/film/kolpacino-4-4-luk--2017000
Deadpool & Wolverine,UIP,24 Temmuz 2024,2024,1447312,14.185218600892366,https://boxofficeturkiye.com/film/deadpool-wolverine--2015635
Çılgın Hırsız 4,UIP,5 Temmuz 2024,2024,1085784,13.897812864666154,https://boxofficeturkiye.com/film/cilgin-hirsiz-4--2015668
Moana 2,UIP,29 Kasım 2024,2024,1041512,13.856184061460283,https://boxofficeturkiye.com/film/moana-2--2016582
3391 Kilometre,A90,12 Ocak 2024,2024,926277,13.738928604965157,https://boxofficeturkiye.com/film/3391-kilometre--2016897
Kung Fu Panda 4,UIP,5 Nisan 2024,2024,766872,13.55007518245922,https://boxofficeturkiye.com/film/kung-fu-panda-4--2014265
Siccin 7,TME,14 Haziran 2024,2024,659531,13.399284255341842,https://boxofficeturkiye.com/film/siccin-7--2016874
Venom: Son Dans,TME,25 Ekim 2024,2024,621374,13.339688434061541,https://boxofficeturkiye.com/film/venom-son-dans--2016937
Kral Şakir: Devler Uyandı,CJ ENM,16 Şubat 2024,2024,610627,13.322241577106471,https://boxofficeturkiye.com/film/kral-sakir-devler-uyandi--2016916
Rafadan Tayfa: Kapadokya,TME,27 Aralık 2024,2024,2309785,14.652665004573286,https://boxofficeturkiye.com/film/rafadan-tayfa-kapadokya--2017074
Dune: Çöl Gezegeni Bölüm İki,TME,1 Mart 2024,2024,592270,13.29171789097386,https://boxofficeturkiye.com/film/dune-col-gezegeni-bolum-iki--2015736
Atatürk 1881 - 1919 (2. Film),CJ ENM,5 Ocak 2024,2024,581393,13.273182227130752,https://boxofficeturkiye.com/film/ataturk-1881-1919-2-film--2016966
Çakallarla Dans 7,CJ ENM,6 Aralık 2024,2024,647556,13.380960555302575,https://boxofficeturkiye.com/film/cakallarla-dans-7--2017403
İllegal Hayatlar: Meclis,CJ ENM,1 Kasım 2024,2024,506099,13.134487581306125,https://boxofficeturkiye.com/film/illegal-hayatlar-meclis--2017336
Mutluyuz,CJ ENM,29 Aralık 2023,2024,450751,13.018670359587784,https://boxofficeturkiye.com/film/mutluyuz--2016890
Kardeş Takımı,CJ ENM,19 Ocak 2024,2024,450588,13.01830867546721,https://boxofficeturkiye.com/film/kardes-takimi--2016791
Pırıl: Sayıların Gizemi,CJ ENM,4 Ekim 2024,2024,426504,12.963377024533433,https://boxofficeturkiye.com/film/piril-sayilarin-gizemi--2016624
Maymunlar Cehennemi: Yeni Krallık,UIP,10 Mayıs 2024,2024,416931,12.940676019463762,https://boxofficeturkiye.com/film/maymunlar-cehennemi-yeni-krallik--2014994
Mustafa,A90,25 Ekim 2024,2024,395118,12.886939733448305,https://boxofficeturkiye.com/film/mustafa--2017107
Gladyatör 2,UIP,15 Kasım 2024,2024,362460,12.800669402360842,https://boxofficeturkiye.com/film/gladyator-2--2016888
Joker: İkili Delilik,TME,4 Ekim 2024,2024,344604,12.750151210669655,https://boxofficeturkiye.com/film/joker-ikili-delilik--2015814
0000 Kilometre,A90,1 Kasım 2024,2024,299839,12.611000942914574,https://boxofficeturkiye.com/film/0000-kilometre--2017254
Vahşi Robot,UIP,8 Kasım 2024,2024,285942,12.56354427203306,https://boxofficeturkiye.com/film/vahsi-robot--2017123
Godzilla ve Kong: Yeni İmparatorluk,TME,5 Nisan 2024,2024,283745,12.555831226477121,https://boxofficeturkiye.com/film/godzilla-ve-kong-yeni-imparatorluk--2016055
Zaferin Rengi,A90,16 Şubat 2024,2024,268835,12.501853087488096,https://boxofficeturkiye.com/film/zaferin-rengi--2017060
Hatıran Yeter,CJ ENM,16 Şubat 2024,2024,267330,12.496239129274874,https://boxofficeturkiye.com/film/hatiran-yeter--2016857
Bir Cumhuriyet Şarkısı,CJ ENM,25 Ekim 2024,2024,246947,12.416929017686842,https://boxofficeturkiye.com/film/bir-cumhuriyet-sarkisi--2017273
Kaptan Pengu ve Arkadaşları 4: Buzuldaki Sır,TME,9 Ağustos 2024,2024,243837,12.404255248255128,https://boxofficeturkiye.com/film/kaptan-pengu-ve-arkadaslari-4-buzuldaki-sir--2017203
Garfield,TME,31 Mayıs 2024,2024,237151,12.376452348037297,https://boxofficeturkiye.com/film/garfield--2016118
Efsane,CJ ENM,2 Şubat 2024,2024,223955,12.319200417798362,https://boxofficeturkiye.com/film/efsane--2016930
Cem Karaca'nın Gözyaşları,TME,26 Ocak 2024,2024,220938,12.30563739815392,https://boxofficeturkiye.com/film/cem-karaca-nin-gozyaslari--2016229
Zavallılar,UIP,9 Şubat 2024,2024,213715,12.27239863070165,https://boxofficeturkiye.com/film/zavallilar--2016815
Cadı,A90,26 Nisan 2024,2024,205830,12.234805864353046,https://boxofficeturkiye.com/film/cadi--2017151
Erdal ile Ece,CJ ENM,23 Şubat 2024,2024,185122,12.12877034617208,https://boxofficeturkiye.com/film/erdal-ile-ece--2017094
Elif ve Arkadaşları 2: Perişler,TME,25 Ekim 2024,2024,183835,12.121793895149624,https://boxofficeturkiye.com/film/elif-ve-arkadaslari-2-perisler--2017098
Gelin Takımı,A90,18 Ekim 2024,2024,176673,12.082055845274237,https://boxofficeturkiye.com/film/gelin-takimi--2017351
C Takımı,CGV Mars,16 Şubat 2024,2024,155227,11.952643840672556,https://boxofficeturkiye.com/film/c-takimi--2016932
Nasreddin Hoca Zaman Yolcusu: Kadim Medeniyetler,TME,6 Aralık 2024,2024,158442,11.973143874731164,https://boxofficeturkiye.com/film/nasreddin-hoca-zaman-yolcusu-kadim-medeniyetler--2017205
Ördeklerin Göçü,UIP,19 Ocak 2024,2024,140349,11.851887456720114,https://boxofficeturkiye.com/film/ordeklerin-gocu--2013552
Beterböcek Beterböcek,TME,6 Eylül 2024,2024,133130,11.799081373425963,https://boxofficeturkiye.com/film/beterbocek-beterbocek--2016813
Sessiz Bir Yer: Birinci Gün,UIP,28 Haziran 2024,2024,130341,11.777909372098769,https://boxofficeturkiye.com/film/sessiz-bir-yer-birinci-gun--2015473
Tarot,TME,3 Mayıs 2024,2024,122982,11.719793282182183,https://boxofficeturkiye.com/film/tarot--2016825
Furiosa: Bir Mad Max Destanı,TME,24 Mayıs 2024,2024,120508,11.699471419750619,https://boxofficeturkiye.com/film/furiosa-bir-mad-max-destani--2015392
Alien: Romulus,UIP,16 Ağustos 2024,2024,119162,11.688239190842124,https://boxofficeturkiye.com/film/alien-romulus--2016581
Tay 2: Ebabil Takımı,CJ ENM,12 Ocak 2024,2024,118242,11.680488650788638,https://boxofficeturkiye.com/film/tay-2-ebabil-takimi--2016243
Terrifier 3,CGV Mars,22 Kasım 2024,2024,116963,11.669612924449456,https://boxofficeturkiye.com/film/terrifier-3--2017209
Mufasa: Aslan Kral,UIP,20 Aralık 2024,2024,142167,11.864757701908898,https://boxofficeturkiye.com/film/mufasa-aslan-kral--2015634
Üç Harfliler: Nazar,TME,10 Nisan 2024,2024,100544,11.518350721615294,https://boxofficeturkiye.com/film/uc-harfliler-nazar--2014989
Hep Yek: Aşiret,CGV Mars,5 Nisan 2024,2024,99246,11.505356895470277,https://boxofficeturkiye.com/film/hep-yek-asiret--2017104
Dedemin Gözyaşları,TME,20 Eylül 2024,2024,98437,11.49717202862411,https://boxofficeturkiye.com/film/dedemin-gozyaslari--2015821
Ekip: Siberay - Güneş Fırtınası,A90,5 Nisan 2024,2024,91706,11.426343086856512,https://boxofficeturkiye.com/film/ekip-siberay-gunes-firtinasi--2016419
Hain,A90,13 Aralık 2024,2024,101602,11.528818498972141,https://boxofficeturkiye.com/film/hain--2017635
Afacanlar Kampta,A90,19 Ocak 2024,2024,81224,11.30496604898106,https://boxofficeturkiye.com/film/afacanlar-kampta--2016964
Bad Boys: Ya Hep Ya Hiç,TME,7 Haziran 2024,2024,78584,11.271923395354705,https://boxofficeturkiye.com/film/bad-boys-ya-hep-ya-hic--2012923
Gülümse 2,UIP,18 Ekim 2024,2024,75184,11.227693721342597,https://boxofficeturkiye.com/film/gulumse-2--2017019
Mukadderat,A90,29 Kasım 2024,2024,97952,11.492232841745139,https://boxofficeturkiye.com/film/mukadderat--2017581
Meraklı Kedinin 10 Yaşamı,CGV Mars,19 Nisan 2024,2024,73834,11.209574609103825,https://boxofficeturkiye.com/film/merakli-kedinin-10-yasami--2016798
Dublör,UIP,26 Nisan 2024,2024,68293,11.13156255128749,https://boxofficeturkiye.com/film/dublor--2016253
Transformers: Başlangıç,UIP,20 Eylül 2024,2024,64254,11.07059925762893,https://boxofficeturkiye.com/film/transformers-baslangic--2015847
Arıcı: Ölüm Kovanı,CGV Mars,12 Ocak 2024,2024,59253,10.989571690626967,https://boxofficeturkiye.com/film/arici-olum-kovani--2017089
Hayalet Avcıları: Ürperti,TME,29 Mart 2024,2024,58587,10.978268107950893,https://boxofficeturkiye.com/film/hayalet-avcilari-urperti--2016056
Cesur Panda Görevimiz Afrika,CGV Mars,18 Ekim 2024,2024,57323,10.956457218325502,https://boxofficeturkiye.com/film/cesur-panda-gorevimiz-afrika--2015185
Kasırgalar,TME,12 Temmuz 2024,2024,55418,10.922659729710926,https://boxofficeturkiye.com/film/kasirgalar--2016816
Madame Web,TME,16 Şubat 2024,2024,55311,10.9207270827385,https://boxofficeturkiye.com/film/madame-web--2015977
Avcı Kraven,TME,13 Aralık 2024,2024,53148,10.880835753711198,https://boxofficeturkiye.com/film/avci-kraven--2015460
Hayali Arkadaşlar,UIP,17 Mayıs 2024,2024,52430,10.867234225566579,https://boxofficeturkiye.com/film/hayali-arkadaslar--2015445
Takıntılar,CJ ENM,15 Kasım 2024,2024,48850,10.79650965747093,https://boxofficeturkiye.com/film/takintilar--2017317
Büyük Macera 2: Sürpriz Misafir,CGV Mars,26 Ocak 2024,2024,49265,10.804969168756575,https://boxofficeturkiye.com/film/buyuk-macera-2-surpriz-misafir--2016075
Niko: Kuzey Işıklarının Ötesinde,Bir Film,8 Kasım 2024,2024,48282,10.784814099374188,https://boxofficeturkiye.com/film/niko-kuzey-isiklarinin-otesinde--2017142
Hüddam 4: Ahmer,Bir Film,22 Mart 2024,2024,46071,10.737938963793802,https://boxofficeturkiye.com/film/huddam-4-ahmer--2017023
