movie_name,distributor,release_date,release_year,total_audience,log_total_audience,detail_url,genre,runtime_minutes,is_domestic,language,rating
The Flash,TME,16 Haziran 2023,2023,181381,12.108355070273385,https://boxofficeturkiye.com/film/the-flash--2015038,"Macera, Aksiyon, IMAX",144,0,Foreign,10 yaş ve üzeri izleyici kitlesi içindir.
Troller Hep Beraber,UIP,10 Kasım 2023,2023,173345,12.063039107316747,https://boxofficeturkiye.com/film/troller-hep-beraber--2015783,Animasyon,91,0,Foreign,Genel İzleyici Kitlesi.
Aybüke: Öğretmen Oldum Ben,TME,24 Kasım 2023,2023,226558,12.330756261764911,https://boxofficeturkiye.com/film/aybuke-ogretmen-oldum-ben--2016963,"Dram, Biyografi",97,1,Turkish,6 yaş ve üzeri izleyici kitlesi içindir.
Ninja Kaplumbağalar: Mutant Kargaşası,UIP,4 Ağustos 2023,2023,169998,12.043541951257312,https://boxofficeturkiye.com/film/ninja-kaplumbagalar-mutant-kargasasi--2015480,"Macera, Animasyon, Aksiyon",99,0,Foreign,6 yaş ve üzeri izleyici kitlesi içindir.
Testere X,Bir Film,20 Ekim 2023,2023,168252,12.033218134509132,https://boxofficeturkiye.com/film/testere-x--2016474,"Korku, Gerilim, Gizem",118,0,Foreign,18 yaş ve üzeri izleyici kitlesi içindir.
Cehennem Melekleri 4,A90,22 Eylül 2023,2023,164065,12.00801796974722,https://boxofficeturkiye.com/film/cehennem-melekleri-4--2015945,"Macera, Aksiyon",103,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Dehşetin Yüzü 2,TME,8 Eylül 2023,2023,162993,12.001462534081467,https://boxofficeturkiye.com/film/dehsetin-yuzu-2--2015811,Korku,110,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Paw Patrol: Süper Film,UIP,29 Eylül 2023,2023,159446,11.97946058588961,https://boxofficeturkiye.com/film/paw-patrol-super-film--2015758,"Macera, Komedi, Animasyon",92,0,Foreign,6 yaş ve üzeri izleyici kitlesi içindir.
The Marvels,UIP,10 Kasım 2023,2023,157878,11.969577861847544,https://boxofficeturkiye.com/film/the-marvels--2014091,"Macera, Fantastik, Aksiyon, 3 Boyutlu, IMAX",105,0,Foreign,10 yaş ve üzeri izleyici kitlesi içindir.
Wonka,TME,15 Aralık 2023,2023,225760,12.32722776708664,https://boxofficeturkiye.com/film/wonka--2015450,"Macera, Komedi, Aile, IMAX",116,0,Foreign,Genel İzleyici Kitlesi.
Doru Macera Adası,CGV Mars,30 Ağustos 2023,2023,139840,11.848254190889362,https://boxofficeturkiye.com/film/doru-macera-adasi--2016021,Animasyon,68,1,Turkish,Genel İzleyici Kitlesi.
Mannu Çanakkale'de,CJ ENM,14 Nisan 2023,2023,136094,11.821101102436328,https://boxofficeturkiye.com/film/mannu-canakkale-de--2015893,Animasyon,81,1,Turkish,Genel İzleyici Kitlesi.
Haile: Bir Aile Kâbusu,CGV Mars,23 Haziran 2023,2023,128234,11.761611998915017,https://boxofficeturkiye.com/film/haile-bir-aile-kabusu--2016121,Korku,94,1,Turkish,16 yaş ve üzeri izleyici kitlesi içindir.
Bulmaca Kulesi 2: Eve Dönüş,TME,28 Temmuz 2023,2023,127143,11.753067716247884,https://boxofficeturkiye.com/film/bulmaca-kulesi-2-eve-donus--2016259,Animasyon,85,1,Turkish,Genel İzleyici Kitlesi.
Hava Muhalefeti,CJ ENM,14 Nisan 2023,2023,124978,11.73589300079462,https://boxofficeturkiye.com/film/hava-muhalefeti--2016738,Komedi,106,1,Turkish,10 yaş ve üzeri izleyici kitlesi içindir.
Kötü Ruh: Uyanış,TME,21 Nisan 2023,2023,124961,11.735756967602311,https://boxofficeturkiye.com/film/kotu-ruh-uyanis--2016147,"Korku, Fantastik",97,0,Foreign,18 yaş ve üzeri izleyici kitlesi içindir.
Arı Maya 3: Altın Küre,CJ ENM,24 Şubat 2023,2023,122984,11.719809544592437,https://boxofficeturkiye.com/film/ari-maya-3-altin-kure--2015151,"Macera, Animasyon",88,0,Foreign,Genel İzleyici Kitlesi.
Servet Operasyonu,CJ ENM,13 Ocak 2023,2023,117232,11.671910156399743,https://boxofficeturkiye.com/film/servet-operasyonu--2015501,"Gerilim, Komedi, Aksiyon",114,0,Foreign,6 yaş ve üzeri izleyici kitlesi içindir.
Aquaman ve Kayıp Krallık,TME,22 Aralık 2023,2023,218884,12.29629718810314,https://boxofficeturkiye.com/film/aquaman-ve-kayip-krallik--2014617,"Macera, Fantastik, Aksiyon, IMAX",124,0,Foreign,10 yaş ve üzeri izleyici kitlesi içindir.
Dilek,UIP,1 Aralık 2023,2023,103188,11.544307846198896,https://boxofficeturkiye.com/film/dilek--2015054,"Macera, Komedi, Animasyon",92,0,Foreign,6 yaş altı izleyici kitlesi aile eşliğinde izleyebilir.
Demir Kadın: Neslican,CJ ENM,27 Ocak 2023,2023,101737,11.530146331014546,https://boxofficeturkiye.com/film/demir-kadin-neslican--2015530,"Dram, Biyografi",137,1,Turkish,6 yaş altı izleyici kitlesi aile eşliğinde izleyebilir.
Prestij Meselesi,CGV Mars,3 Şubat 2023,2023,100506,11.517972706191742,https://boxofficeturkiye.com/film/prestij-meselesi--2016171,"Dram, Müzik",121,1,Turkish,10 yaş ve üzeri izleyici kitlesi içindir.
Musallat 3,CJ ENM,3 Şubat 2023,2023,98858,11.501439756027136,https://boxofficeturkiye.com/film/musallat-3--2016370,Korku,90,1,Turkish,16 yaş ve üzeri izleyici kitlesi içindir.
Sevda Mecburi İstikamet,CJ ENM,6 Ocak 2023,2023,95678,11.468743665955952,https://boxofficeturkiye.com/film/sevda-mecburi-istikamet--2016185,Dram,97,1,Turkish,6 yaş ve üzeri izleyici kitlesi içindir.
Shazam! Tanrıların Öfkesi,WB,17 Mart 2023,2023,92456,11.434488134655275,https://boxofficeturkiye.com/film/shazam-tanrilarin-ofkesi--2014016,"Macera, Komedi, Aksiyon",130,0,Foreign,10 yaş ve üzeri izleyici kitlesi içindir.
Hep Yek: Düğün,TME,6 Ekim 2023,2023,102516,11.53777416293962,https://boxofficeturkiye.com/film/hep-yek-dugun--2016750,Komedi,87,1,Turkish,16 yaş ve üzeri izleyici kitlesi içindir.
Ruhlar Bölgesi: Kırmızı Kapı,TME,7 Temmuz 2023,2023,88140,11.386681738395978,https://boxofficeturkiye.com/film/ruhlar-bolgesi-kirmizi-kapi--2016073,"Korku, Gerilim",107,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Indiana Jones ve Kader Kadranı,UIP,30 Haziran 2023,2023,87499,11.37938264370897,https://boxofficeturkiye.com/film/indiana-jones-ve-kader-kadrani--2013183,"Macera, Aksiyon, IMAX",154,0,Foreign,10 yaş ve üzeri izleyici kitlesi içindir.
Dolunay Katilleri,UIP,20 Ekim 2023,2023,81815,11.312215879862997,https://boxofficeturkiye.com/film/dolunay-katilleri--2016745,"Dram, Tarihi, Suç",206,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Benim Tatlı Diş Perim,CJ ENM,20 Ocak 2023,2023,79350,11.281623725954557,https://boxofficeturkiye.com/film/benim-tatli-dis-perim--2016333,"Macera, Komedi, Animasyon",85,0,Foreign,Genel İzleyici Kitlesi.
Adalet 3: Son,TME,1 Eylül 2023,2023,78334,11.26873701506027,https://boxofficeturkiye.com/film/adalet-3-son--2015978,"Gerilim, Suç, Aksiyon",109,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Muhteşem Kedi Maurice,Bir Film,20 Ocak 2023,2023,68700,11.13750447821044,https://boxofficeturkiye.com/film/muhtesem-kedi-maurice--2016032,"Animasyon, Aile, 3 Boyutlu",86,0,Foreign,6 yaş altı izleyici kitlesi aile eşliğinde izleyebilir.
Maşa ile Koca Ayı: Sonsuz Eğlence,CGV Mars,24 Kasım 2023,2023,72811,11.195622321671587,https://boxofficeturkiye.com/film/masa-ile-koca-ayi-sonsuz-eglence--2017014,Animasyon,75,0,Foreign,Genel İzleyici Kitlesi.
Son Akşam Yemeği,TME,27 Ekim 2023,2023,77907,11.263271086615104,https://boxofficeturkiye.com/film/son-aksam-yemegi--2017013,"Dram, Tarihi",119,1,Turkish,6 yaş altı izleyici kitlesi aile eşliğinde izleyebilir.
49,CGV Mars,20 Ocak 2023,2023,66334,11.102457865239272,https://boxofficeturkiye.com/film/49--2016115,"Dram, Aksiyon",120,1,Turkish,6 yaş ve üzeri izleyici kitlesi içindir.
Zindanlar ve Ejderhalar: Hırsızlar Arasında Onur,UIP,7 Nisan 2023,2023,65235,11.085751413699848,https://boxofficeturkiye.com/film/zindanlar-ve-ejderhalar-hirsizlar-arasinda-onur--2013979,"Macera, Fantastik",134,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
"Haile 2: Var mı, Yok mu?!",CGV Mars,8 Aralık 2023,2023,65520,11.090110718526953,https://boxofficeturkiye.com/film/haile-2-var-mi-yok-mu--2016122,Korku,86,1,Turkish,18 yaş ve üzeri izleyici kitlesi içindir.
Öğretmen,TME,20 Ekim 2023,2023,76239,11.24162842176777,https://boxofficeturkiye.com/film/ogretmen--2016953,Komedi,134,1,Turkish,10 yaş ve üzeri izleyici kitlesi içindir.
Exorcist: İnançlı,UIP,6 Ekim 2023,2023,61604,11.028482082478355,https://boxofficeturkiye.com/film/exorcist-inancli--2012816,Korku,111,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Mumyalar,WB,3 Şubat 2023,2023,58653,10.9793940036686,https://boxofficeturkiye.com/film/mumyalar--2016280,Animasyon,89,0,Foreign,Genel İzleyici Kitlesi.
Blue Beetle,TME,18 Ağustos 2023,2023,57985,10.967939635390804,https://boxofficeturkiye.com/film/blue-beetle--2015804,"Macera, Bilim-Kurgu, Aksiyon, IMAX",127,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Küçük Deniz Kızı,UIP,26 Mayıs 2023,2023,57310,10.956230407545783,https://boxofficeturkiye.com/film/kucuk-deniz-kizi--2014071,"Macera, Aile",134,0,Foreign,6 yaş ve üzeri izleyici kitlesi içindir.
Gizemli Ada Mençuna,CGV Mars,7 Nisan 2023,2023,56571,10.943251765395033,https://boxofficeturkiye.com/film/gizemli-ada-mencuna--2016316,"Macera, Komedi, Aile",102,1,Turkish,Genel İzleyici Kitlesi.
Megan,UIP,13 Ocak 2023,2023,54439,10.904836087750256,https://boxofficeturkiye.com/film/megan--2013738,"Korku, Gerilim, Bilim-Kurgu",102,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Genç Deniz Canavarı Ruby,UIP,30 Haziran 2023,2023,54102,10.898626432727962,https://boxofficeturkiye.com/film/genc-deniz-canavari-ruby--2016251,"Komedi, Animasyon, Aksiyon",90,0,Foreign,6 yaş altı izleyici kitlesi aile eşliğinde izleyebilir.
Ainbo: Amazon'da Büyük Macera,CGV Mars,27 Ocak 2023,2023,53957,10.895942712037812,https://boxofficeturkiye.com/film/ainbo-amazon-da-buyuk-macera--2014174,Animasyon,84,0,Foreign,6 yaş ve üzeri izleyici kitlesi içindir.
Creed III: Efsane Devam Ediyor,WB,3 Mart 2023,2023,52421,10.867062553383729,https://boxofficeturkiye.com/film/creed-iii-efsane-devam-ediyor--2016149,"Macera, Dram, Spor",117,0,Foreign,10 yaş ve üzeri izleyici kitlesi içindir.
Karlar Kralı Norm 3: Aile Tatili,CGV Mars,17 Mart 2023,2023,51288,10.845212085667091,https://boxofficeturkiye.com/film/karlar-krali-norm-3-aile-tatili--2015109,Animasyon,90,0,Foreign,Genel İzleyici Kitlesi.
Konuş Benimle,Bir Film,1 Eylül 2023,2023,50477,10.829273065972073,https://boxofficeturkiye.com/film/konus-benimle--2016727,"Korku, Gerilim",94,0,Foreign,18 yaş ve üzeri izleyici kitlesi içindir.
Hayat,Bir Film,15 Aralık 2023,2023,83904,11.337428567123371,https://boxofficeturkiye.com/film/hayat--2016901,Dram,193,1,Turkish,13 yaş ve üzeri izleyici kitlesi içindir.
Şeytanın Düşmanı,TME,5 Mayıs 2023,2023,49351,10.806713308080846,https://boxofficeturkiye.com/film/seytanin-dusmani--2016074,"Korku, Gerilim",103,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Çocuk ve Balıkçıl,Başka S.,27 Ekim 2023,2023,62587,11.044312867790632,https://boxofficeturkiye.com/film/cocuk-ve-balikcil--2016989,"Macera, Animasyon, Dram",124,0,Foreign,6 yaş ve üzeri izleyici kitlesi içindir.
Mavka: Ormanın Şarkısı,Bir Film,27 Ekim 2023,2023,48395,10.787151781583187,https://boxofficeturkiye.com/film/mavka-ormanin-sarkisi--2016472,Animasyon,87,0,Foreign,6 yaş altı izleyici kitlesi aile eşliğinde izleyebilir.
Babil,UIP,20 Ocak 2023,2023,46342,10.743803956312696,https://boxofficeturkiye.com/film/babil--2015028,Dram,189,0,Foreign,18 yaş ve üzeri izleyici kitlesi içindir.
Alem-i Cin 4,CJ ENM,21 Nisan 2023,2023,45351,10.722187506016818,https://boxofficeturkiye.com/film/alem-i-cin-4--2016313,Korku,81,1,Turkish,16 yaş ve üzeri izleyici kitlesi içindir.
Meksika Açmazı,TME,17 Kasım 2023,2023,43725,10.685675299886803,https://boxofficeturkiye.com/film/meksika-acmazi--2016814,Komedi,91,1,Turkish,13 yaş ve üzeri izleyici kitlesi içindir.
65,TME,10 Mart 2023,2023,43546,10.681573129612264,https://boxofficeturkiye.com/film/65--2015459,"Gerilim, Bilim-Kurgu",93,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Balina,Bir Film,10 Şubat 2023,2023,43468,10.679780314182745,https://boxofficeturkiye.com/film/balina--2016307,Dram,117,0,Foreign,18 yaş ve üzeri izleyici kitlesi içindir.
Winnie the Pooh: Kan ve Bal,CJ ENM,17 Şubat 2023,2023,43211,10.673850371449207,https://boxofficeturkiye.com/film/winnie-the-pooh-kan-ve-bal--2016507,Korku,84,0,Foreign,18 yaş ve üzeri izleyici kitlesi içindir.
BTS: Yet to Come in Cinemas,CGV Mars,1 Şubat 2023,2023,42162,10.649274620420252,https://boxofficeturkiye.com/film/bts-yet-to-come-in-cinemas--2016482,"Belgesel, Konser, Müzik",104,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Yaratıcı,UIP,29 Eylül 2023,2023,41795,10.640531994133257,https://boxofficeturkiye.com/film/yaratici--2016062,"Bilim-Kurgu, Dram, Romantik",133,0,Foreign,10 yaş ve üzeri izleyici kitlesi içindir.
Gran Turismo,TME,25 Ağustos 2023,2023,41633,10.636648401008385,https://boxofficeturkiye.com/film/gran-turismo--2016046,"Macera, Dram, Spor, Aksiyon",135,0,Foreign,10 yaş ve üzeri izleyici kitlesi içindir.
Süper Aile,CGV Mars,19 Mayıs 2023,2023,40119,10.599605316540906,https://boxofficeturkiye.com/film/super-aile--2016303,"Animasyon, Aile",76,0,Foreign,6 yaş ve üzeri izleyici kitlesi içindir.
Asteriks ve Oburiks: Orta Krallık,Bir Film,17 Şubat 2023,2023,39577,10.586003420427412,https://boxofficeturkiye.com/film/asteriks-ve-oburiks-orta-krallik--2016033,"Macera, Komedi, Aile",111,0,Foreign,10 yaş ve üzeri izleyici kitlesi içindir.
Kahraman Kuyruklar,CJ ENM,17 Mart 2023,2023,37734,10.538316823771558,https://boxofficeturkiye.com/film/kahraman-kuyruklar--2016385,"Macera, Komedi, Animasyon",95,0,Foreign,6 yaş altı izleyici kitlesi aile eşliğinde izleyebilir.
Venedik'te Cinayet,UIP,15 Eylül 2023,2023,37159,10.522961281909057,https://boxofficeturkiye.com/film/venedik-te-cinayet--2015003,"Dram, Suç, Gizem, Polisiye",103,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Bursa Bülbülü,A90,6 Ekim 2023,2023,36861,10.51490936053568,https://boxofficeturkiye.com/film/bursa-bulbulu--2016356,"Komedi, Müzik",120,1,Turkish,10 yaş ve üzeri izleyici kitlesi içindir.
Rafadan Tayfa 4: Hayrimatör,TME,29 Aralık 2023,2024,2815328,14.850589331418243,https://boxofficeturkiye.com/film/rafadan-tayfa-4-hayrimator--2016391,Animasyon,91,1,Turkish,Genel İzleyici Kitlesi.
Ters Yüz 2,UIP,14 Haziran 2024,2024,2460436,14.7158491279765,https://boxofficeturkiye.com/film/ters-yuz-2--2015633,Animasyon,100,0,Foreign,6 yaş altı izleyici kitlesi aile eşliğinde izleyebilir.
Lohusa,UIP,19 Ocak 2024,2024,2128345,14.570855240363136,https://boxofficeturkiye.com/film/lohusa--2016555,Komedi,118,1,Turkish,6 yaş ve üzeri izleyici kitlesi içindir.
Kolpaçino 4 4'lük,A90,12 Ocak 2024,2024,2115894,14.564987976187597,https://boxofficeturkiye.com/film/kolpacino-4-4-luk--2017000,Komedi,95,1,Turkish,13 yaş ve üzeri izleyici kitlesi içindir.
Deadpool & Wolverine,UIP,24 Temmuz 2024,2024,1447312,14.185218600892366,https://boxofficeturkiye.com/film/deadpool-wolverine--2015635,"Komedi, Bilim-Kurgu, Aksiyon, 3 Boyutlu, IMAX",127,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Çılgın Hırsız 4,UIP,5 Temmuz 2024,2024,1085784,13.897812864666154,https://boxofficeturkiye.com/film/cilgin-hirsiz-4--2015668,"Macera, Komedi, Animasyon",95,0,Foreign,6 yaş ve üzeri izleyici kitlesi içindir.
Moana 2,UIP,29 Kasım 2024,2024,1041512,13.856184061460285,https://boxofficeturkiye.com/film/moana-2--2016582,"Macera, Komedi, Animasyon",100,0,Foreign,6 yaş altı izleyici kitlesi aile eşliğinde izleyebilir.
3391 Kilometre,A90,12 Ocak 2024,2024,926277,13.738928604965157,https://boxofficeturkiye.com/film/3391-kilometre--2016897,"Dram, Gençlik, Romantik",109,1,Turkish,10 yaş ve üzeri izleyici kitlesi içindir.
Kung Fu Panda 4,UIP,5 Nisan 2024,2024,766872,13.55007518245922,https://boxofficeturkiye.com/film/kung-fu-panda-4--2014265,"Macera, Animasyon, Aksiyon",94,0,Foreign,6 yaş ve üzeri izleyici kitlesi içindir.
Siccin 7,TME,14 Haziran 2024,2024,659531,13.399284255341842,https://boxofficeturkiye.com/film/siccin-7--2016874,Korku,94,1,Turkish,16 yaş ve üzeri izleyici kitlesi içindir.
Venom: Son Dans,TME,25 Ekim 2024,2024,621374,13.33968843406154,https://boxofficeturkiye.com/film/venom-son-dans--2016937,"Macera, Bilim-Kurgu, Aksiyon",110,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Kral Şakir: Devler Uyandı,CJ ENM,16 Şubat 2024,2024,610627,13.322241577106473,https://boxofficeturkiye.com/film/kral-sakir-devler-uyandi--2016916,Animasyon,85,1,Turkish,6 yaş altı izleyici kitlesi aile eşliğinde izleyebilir.
Rafadan Tayfa: Kapadokya,TME,27 Aralık 2024,2024,2309785,14.652665004573286,https://boxofficeturkiye.com/film/rafadan-tayfa-kapadokya--2017074,"Macera, Animasyon, Aile",84,1,Turkish,Genel İzleyici Kitlesi.
Dune: Çöl Gezegeni Bölüm İki,TME,1 Mart 2024,2024,592270,13.29171789097386,https://boxofficeturkiye.com/film/dune-col-gezegeni-bolum-iki--2015736,"Macera, Bilim-Kurgu, Dram, Aksiyon, IMAX",166,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Atatürk 1881 - 1919 (2. Film),CJ ENM,5 Ocak 2024,2024,581393,13.273182227130752,https://boxofficeturkiye.com/film/ataturk-1881-1919-2-film--2016966,"Dram, Tarihi, Biyografi",142,1,Turkish,6 yaş ve üzeri izleyici kitlesi içindir.
Çakallarla Dans 7,CJ ENM,6 Aralık 2024,2024,647556,13.380960555302575,https://boxofficeturkiye.com/film/cakallarla-dans-7--2017403,Komedi,108,1,Turkish,13 yaş ve üzeri izleyici kitlesi içindir.
İllegal Hayatlar: Meclis,CJ ENM,1 Kasım 2024,2024,506099,13.134487581306123,https://boxofficeturkiye.com/film/illegal-hayatlar-meclis--2017336,Komedi,115,1,Turkish,18 yaş ve üzeri izleyici kitlesi içindir.
Mutluyuz,CJ ENM,29 Aralık 2023,2024,450751,13.018670359587784,https://boxofficeturkiye.com/film/mutluyuz--2016890,Komedi,95,1,Turkish,Genel İzleyici Kitlesi.
Kardeş Takımı,CJ ENM,19 Ocak 2024,2024,450588,13.01830867546721,https://boxofficeturkiye.com/film/kardes-takimi--2016791,"Komedi, Aile",94,1,Turkish,6 yaş altı izleyici kitlesi aile eşliğinde izleyebilir.
Pırıl: Sayıların Gizemi,CJ ENM,4 Ekim 2024,2024,426504,12.963377024533433,https://boxofficeturkiye.com/film/piril-sayilarin-gizemi--2016624,Animasyon,74,1,Turkish,Genel İzleyici Kitlesi.
Maymunlar Cehennemi: Yeni Krallık,UIP,10 Mayıs 2024,2024,416931,12.940676019463762,https://boxofficeturkiye.com/film/maymunlar-cehennemi-yeni-krallik--2014994,"Bilim-Kurgu, Aksiyon, IMAX",145,0,Foreign,10 yaş ve üzeri izleyici kitlesi içindir.
Mustafa,A90,25 Ekim 2024,2024,395118,12.886939733448305,https://boxofficeturkiye.com/film/mustafa--2017107,"Animasyon, Biyografi",87,1,Turkish,Genel İzleyici Kitlesi.
Gladyatör 2,UIP,15 Kasım 2024,2024,362460,12.800669402360842,https://boxofficeturkiye.com/film/gladyator-2--2016888,"Macera, Dram, Aksiyon",147,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Joker: İkili Delilik,TME,4 Ekim 2024,2024,344604,12.750151210669657,https://boxofficeturkiye.com/film/joker-ikili-delilik--2015814,"Dram, Müzikal, Suç, Aksiyon, IMAX",138,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
0000 Kilometre,A90,1 Kasım 2024,2024,299839,12.611000942914574,https://boxofficeturkiye.com/film/0000-kilometre--2017254,"Dram, Gençlik",110,1,Turkish,10 yaş ve üzeri izleyici kitlesi içindir.
Vahşi Robot,UIP,8 Kasım 2024,2024,285942,12.56354427203306,https://boxofficeturkiye.com/film/vahsi-robot--2017123,Animasyon,101,0,Foreign,6 yaş altı izleyici kitlesi aile eşliğinde izleyebilir.
Godzilla ve Kong: Yeni İmparatorluk,TME,5 Nisan 2024,2024,283745,12.55583122647712,https://boxofficeturkiye.com/film/godzilla-ve-kong-yeni-imparatorluk--2016055,"Macera, Aksiyon",115,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Zaferin Rengi,A90,16 Şubat 2024,2024,268835,12.501853087488096,https://boxofficeturkiye.com/film/zaferin-rengi--2017060,"Dram, Tarihi",157,1,Turkish,6 yaş ve üzeri izleyici kitlesi içindir.
Hatıran Yeter,CJ ENM,16 Şubat 2024,2024,267330,12.496239129274874,https://boxofficeturkiye.com/film/hatiran-yeter--2016857,"Dram, Romantik",143,1,Turkish,6 yaş ve üzeri izleyici kitlesi içindir.
Bir Cumhuriyet Şarkısı,CJ ENM,25 Ekim 2024,2024,246947,12.416929017686842,https://boxofficeturkiye.com/film/bir-cumhuriyet-sarkisi--2017273,"Dram, Tarihi",129,1,Turkish,6 yaş altı izleyici kitlesi aile eşliğinde izleyebilir.
Kaptan Pengu ve Arkadaşları 4: Buzuldaki Sır,TME,9 Ağustos 2024,2024,243837,12.404255248255128,https://boxofficeturkiye.com/film/kaptan-pengu-ve-arkadaslari-4-buzuldaki-sir--2017203,"Macera, Animasyon",74,1,Turkish,Genel İzleyici Kitlesi.
Garfield,TME,31 Mayıs 2024,2024,237151,12.376452348037295,https://boxofficeturkiye.com/film/garfield--2016118,"Macera, Komedi, Animasyon",101,0,Foreign,6 yaş altı izleyici kitlesi aile eşliğinde izleyebilir.
Efsane,CJ ENM,2 Şubat 2024,2024,223955,12.319200417798362,https://boxofficeturkiye.com/film/efsane--2016930,Komedi,107,1,Turkish,Genel İzleyici Kitlesi.
Cem Karaca'nın Gözyaşları,TME,26 Ocak 2024,2024,220938,12.30563739815392,https://boxofficeturkiye.com/film/cem-karaca-nin-gozyaslari--2016229,"Dram, Biyografi",123,1,Turkish,6 yaş ve üzeri izleyici kitlesi içindir.
Zavallılar,UIP,9 Şubat 2024,2024,213715,12.27239863070165,https://boxofficeturkiye.com/film/zavallilar--2016815,"Bilim-Kurgu, Romantik",143,0,Foreign,18 yaş ve üzeri izleyici kitlesi içindir.
Cadı,A90,26 Nisan 2024,2024,205830,12.234805864353046,https://boxofficeturkiye.com/film/cadi--2017151,"Gerilim, Dram, Tarihi, Gizem",134,1,Turkish,16 yaş ve üzeri izleyici kitlesi içindir.
Erdal ile Ece,CJ ENM,23 Şubat 2024,2024,185122,12.12877034617208,https://boxofficeturkiye.com/film/erdal-ile-ece--2017094,Komedi,107,1,Turkish,13 yaş ve üzeri izleyici kitlesi içindir.
Elif ve Arkadaşları 2: Perişler,TME,25 Ekim 2024,2024,183835,12.121793895149624,https://boxofficeturkiye.com/film/elif-ve-arkadaslari-2-perisler--2017098,Animasyon,77,1,Turkish,Genel İzleyici Kitlesi.
Gelin Takımı,A90,18 Ekim 2024,2024,176673,12.082055845274237,https://boxofficeturkiye.com/film/gelin-takimi--2017351,Komedi,110,1,Turkish,10 yaş ve üzeri izleyici kitlesi içindir.
C Takımı,CGV Mars,16 Şubat 2024,2024,155227,11.952643840672556,https://boxofficeturkiye.com/film/c-takimi--2016932,Komedi,112,1,Turkish,13 yaş ve üzeri izleyici kitlesi içindir.
Nasreddin Hoca Zaman Yolcusu: Kadim Medeniyetler,TME,6 Aralık 2024,2024,158442,11.973143874731164,https://boxofficeturkiye.com/film/nasreddin-hoca-zaman-yolcusu-kadim-medeniyetler--2017205,"Macera, Animasyon, Aile",78,1,Turkish,6 yaş ve üzeri izleyici kitlesi içindir.
Ördeklerin Göçü,UIP,19 Ocak 2024,2024,140349,11.851887456720114,https://boxofficeturkiye.com/film/ordeklerin-gocu--2013552,"Macera, Komedi, Animasyon, 3 Boyutlu",83,0,Foreign,Genel İzleyici Kitlesi.
Beterböcek Beterböcek,TME,6 Eylül 2024,2024,133130,11.799081373425963,https://boxofficeturkiye.com/film/beterbocek-beterbocek--2016813,"Korku, Komedi, Fantastik",104,0,Foreign,13 yaş ve üzeri izleyici kitlesi içindir.
Sessiz Bir Yer: Birinci Gün,UIP,28 Haziran 2024,2024,130341,11.777909372098769,https://boxofficeturkiye.com/film/sessiz-bir-yer-birinci-gun--2015473,"Korku, Bilim-Kurgu, Dram, IMAX",100,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Tarot,TME,3 Mayıs 2024,2024,122982,11.719793282182184,https://boxofficeturkiye.com/film/tarot--2016825,Korku,92,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Furiosa: Bir Mad Max Destanı,TME,24 Mayıs 2024,2024,120508,11.69947141975062,https://boxofficeturkiye.com/film/furiosa-bir-mad-max-destani--2015392,"Macera, Bilim-Kurgu, Aksiyon",148,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Alien: Romulus,UIP,16 Ağustos 2024,2024,119162,11.688239190842124,https://boxofficeturkiye.com/film/alien-romulus--2016581,"Korku, Bilim-Kurgu",118,0,Foreign,16 yaş ve üzeri izleyici kitlesi içindir.
Tay 2: Ebabil Takımı,CJ ENM,12 Ocak 2024,2024,118242,11.680488650788638,https://boxofficeturkiye.com/film/tay-2-ebabil-takimi--2016243,Animasyon,78,1,Turkish,Genel İzleyici Kitlesi.
Terrifier 3,CGV Mars,22 Kasım 2024,2024,116963,11.669612924449456,https://boxofficeturkiye.com/film/terrifier-3--2017209,Korku,125,0,Foreign,18 yaş ve üzeri izleyici kitlesi içindir.
Mufasa: Aslan Kral,UIP,20 Aralık 2024,2024,142167,11.864757701908898,https://boxofficeturkiye.com/film/mufasa-aslan-kral--2015634,"Macera, Animasyon, Dram, 3 Boyutlu",120,0,Foreign,6 yaş ve üzeri izleyici kitlesi içindir.
